chr	start	end	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	logFC	p_value
chr1	147232923	147232972	266005:Retroposon:SVA_D	0	+	147232923	147232972	0	1	50	0	-0.45271799295871	0.77401353544455
chr4	106320778	106320827	2680674:Retroposon:SVA_D	0	+	106320778	106320827	0	1	50	0	1.47810190341377	0.269860470903874
chr4	106321128	106321177	2680674:Retroposon:SVA_D	0	+	106321128	106321177	0	1	50	0	3.91866754814682	0.204757108798135
chr4	109603597	109603646	2682758:Retroposon:SVA_B	0	+	109603597	109603646	0	1	50	0	20.2983173665393	0.0511822895948314
chr4	118792074	118792123	2687998:Retroposon:SVA_B	0	+	118792074	118792123	0	1	50	0	2.30258509299407	0.0245465930975919
chr4	122812787	122812836	2690446:Retroposon:SVA_F	0	+	122812787	122812836	0	1	50	0	-2.84296951900158	0.302521721240519
chr4	123684667	123684716	2690977:Retroposon:SVA_B	0	+	123684667	123684716	0	1	50	0	-4.06044301204997	0.0606160800901855
chr4	126771002	126771051	2692605:Retroposon:SVA_B	0	+	126771002	126771051	0	1	50	0	0.117783038954023	0.922035862607796
chr4	148267890	148267939	2705162:Retroposon:SVA_A	0	+	148267890	148267939	0	1	50	0	0.510825623246243	0.481435211324709
chr4	169829009	169829058	2718440:Retroposon:SVA_B	0	+	169829009	169829058	0	1	50	0	20.2188758249325	0.15317868245072
chr5	37012848	37012897	2750659:Retroposon:SVA_D	0	-	37012848	37012897	0	1	50	0	-1.23837423104327	0.61151049068743
chr5	43577930	43577979	2754996:Retroposon:SVA_D	0	-	43577930	43577979	0	1	50	0	1.70474809134811	0.249225219787248
chr5	43578430	43578479	2754996:Retroposon:SVA_D	0	-	43578430	43578479	0	1	50	0	-4.75359019110637	0.144269477604423
chr5	43578630	43578679	2754996:Retroposon:SVA_D	0	-	43578630	43578679	0	1	50	0	-2.08510727921551	0.256950702650957
chr5	43578830	43578879	2754996:Retroposon:SVA_D	0	-	43578830	43578879	0	1	50	0	-0.5596157894033	0.730591573050422
chr5	43666167	43666216	2755068:Retroposon:SVA_B	0	-	43666167	43666216	0	1	50	0	-2.01670320104641	0.28842825715028
chr5	43666267	43666316	2755068:Retroposon:SVA_B	0	-	43666267	43666316	0	1	50	0	-1.09861228850708	0.245515984706835
chr5	62512876	62512925	2763978:Retroposon:SVA_D	0	-	62512876	62512925	0	1	50	0	0.325422400434628	0.885230318952828
chr5	69063337	69063386	2768257:Retroposon:SVA_D	0	-	69063337	69063386	0	1	50	0	-4.37197629882038	0.206552809217757
chr1	162465421	162465470	277375:Retroposon:SVA_D	0	+	162465421	162465470	0	1	50	0	19.4536249989141	0.0194046244120525
chr5	119121487	119121536	2798767:Retroposon:SVA_D	0	-	119121487	119121536	0	1	50	0	-0.297251523467931	0.903286682719663
chr1	167029582	167029681	280496:Retroposon:SVA_B	0	+	167029582	167029681	0	1	100	0	-2.4254832293172	0.536937791360915
chr5	138811840	138811889	2811427:Retroposon:SVA_D	0	-	138811840	138811889	0	1	50	0	-3.71357206670431	0.171115825318999
chr5	168643976	168644025	2834844:Retroposon:SVA_F	0	-	168643976	168644025	0	1	50	0	-0.405465107118023	0.670351116224282
chr1	172572217	172572266	284284:Retroposon:SVA_D	0	+	172572217	172572266	0	1	50	0	4.33729074067147	5.49135565675041e-06
chr5	32041291	32041340	2863260:Retroposon:SVA_A	0	+	32041291	32041340	0	1	50	0	1.1050639239496	0.696346087622592
chr5	32041741	32041790	2863260:Retroposon:SVA_A	0	+	32041741	32041790	0	1	50	0	2.9211434112118	0.0655269506586792
chr1	176057369	176057418	286702:Retroposon:SVA_D	0	+	176057369	176057418	0	1	50	0	-1.38629436111995	0.145274902499356
chr5	40722923	40722972	2869398:Retroposon:SVA_B	0	+	40722923	40722972	0	1	50	0	-3.54961738678043	0.244343205046593
chr5	42979278	42979327	2870764:Retroposon:SVA_B	0	+	42979278	42979327	0	1	50	0	0.619039208406228	0.339833255328625
chr5	43522590	43522639	2871163:Retroposon:SVA_D	0	+	43522590	43522639	0	1	50	0	2.55528744365511	0.0907312062648393
chr5	45890296	45890345	2872336:Retroposon:SVA_C	0	+	45890296	45890345	0	1	50	0	0.693147181389062	0.440914528291512
chr5	56372558	56372607	2876293:Retroposon:SVA_D	0	+	56372558	56372607	0	1	50	0	0.693147181550087	0.305248505345002
chr5	80300801	80300850	2892738:Retroposon:SVA_D	0	+	80300801	80300850	0	1	50	0	-0.18012616623052	0.900798261602195
chr5	80301051	80301100	2892738:Retroposon:SVA_D	0	+	80301051	80301100	0	1	50	0	1.48664233495417	0.000300714805712809
chr5	109340676	109340725	2908913:Retroposon:SVA_C	0	+	109340676	109340725	0	1	50	0	-0.287682072451409	0.707375395817064
chr5	112360354	112360403	2910751:Retroposon:SVA_F	0	+	112360354	112360403	0	1	50	0	-0.565807758190359	0.145670376966216
chr5	153037241	153037290	2938713:Retroposon:SVA_D	0	+	153037241	153037290	0	1	50	0	-0.207639364798755	0.789038955742193
chr5	156940366	156940415	2941963:Retroposon:SVA_B	0	+	156940366	156940415	0	1	50	0	-1.13476080278442	0.491220846727686
chr5	176306802	176306851	2956783:Retroposon:SVA_F	0	+	176306802	176306851	0	1	50	0	-3.11721216676982	0.0386324414790653
chr5	176307152	176307201	2956783:Retroposon:SVA_F	0	+	176307152	176307201	0	1	50	0	0.770438854861591	0.765601437166516
chr5	176433113	176433162	2956919:Retroposon:SVA_F	0	+	176433113	176433162	0	1	50	0	5.27811465923052	0.00090191161823816
chr6	15725627	15725676	2971889:Retroposon:SVA_F	0	-	15725627	15725676	0	1	50	0	-2.30258509895146	0.286309274810434
chr6	31067088	31067137	2982794:Retroposon:SVA_C	0	-	31067088	31067137	0	1	50	0	-2.88480071460487	0.0670472413625296
chr6	31931641	31931690	2983439:Retroposon:SVA_D	0	-	31931641	31931690	0	1	50	0	2.07944154686993	0.066548754042492
chr6	32384626	32384675	2983702:Retroposon:SVA_D	0	-	32384626	32384675	0	1	50	0	3.95124371980872	0.000793595504596234
chr6	47444191	47444240	2995792:Retroposon:SVA_B	0	-	47444191	47444240	0	1	50	0	1.60943791005375	0.34331178156041
chr6	47444391	47444440	2995792:Retroposon:SVA_B	0	-	47444391	47444440	0	1	50	0	-0.963576004866556	0.232216702261949
chr1	197406344	197406428	299891:Retroposon:SVA_D	0	+	197406344	197406428	0	1	85	0	-0.115069329784786	0.960520675684964
chr6	56720729	56720778	3001240:Retroposon:SVA_B	0	-	56720729	56720778	0	1	50	0	1.09861228866811	0.0475119447979865
chr6	87736377	87736426	3017867:Retroposon:SVA_C	0	-	87736377	87736426	0	1	50	0	-1.94591015150397	0.277343698328865
chr6	105854393	105854442	3028180:Retroposon:SVA_D	0	-	105854393	105854442	0	1	50	0	-0.223143550324068	0.802275655900191
chr6	129088962	129089011	3042631:Retroposon:SVA_C	0	-	129088962	129089011	0	1	50	0	0.916290733206525	0.333430314841515
chr6	135363432	135363481	3046689:Retroposon:SVA_F	0	-	135363432	135363481	0	1	50	0	-0.693147184881822	0.545085121010478
chr6	158348728	158348777	3062163:Retroposon:SVA_A	0	-	158348728	158348777	0	1	50	0	1.19190022309167	0.668119817531445
chr6	13134470	13134519	3077469:Retroposon:SVA_B	0	+	13134470	13134519	0	1	50	0	6.64120460551553e-22	1
chr6	27653480	27653529	3088085:Retroposon:SVA_B	0	+	27653480	27653529	0	1	50	0	1.18958406687388	0.200967226899739
chr6	29932083	29932132	3089686:Retroposon:SVA_D	0	+	29932083	29932132	0	1	50	0	2.39789527679775	0.0995936585355973
chr1	211460913	211460962	309979:Retroposon:SVA_F	0	+	211460913	211460962	0	1	50	0	-1.79175946921869	0.105906012321233
chr6	58190499	58190548	3110627:Retroposon:SVA_B	0	+	58190499	58190548	0	1	50	0	-1.20397280433801	0.0389718941777384
chr6	58257792	58257841	3110654:Retroposon:SVA_C	0	+	58257792	58257841	0	1	50	0	-2.33367568006408	0.000148322320211669
chr1	34967243	34967292	31117:Retroposon:SVA_D	0	-	34967243	34967292	0	1	50	0	5.21493575759961	4.5370773249509e-08
chr6	112047133	112047182	3141692:Retroposon:SVA_D	0	+	112047133	112047182	0	1	50	0	1.3862943638536	0.179512887499837
chr6	130802147	130802196	3152687:Retroposon:SVA_D	0	+	130802147	130802196	0	1	50	0	0.614366302706831	0.797809030989606
chr7	5230840	5230970	3181466:Retroposon:SVA_A	0	+	5230840	5230970	0	1	131	0	1.28093384681836	0.105022113993007
chr7	23636631	23636680	3193173:Retroposon:SVA_C	0	+	23636631	23636680	0	1	50	0	-1.70474809223988	0.11562320592664
chr7	26148564	26148613	3194900:Retroposon:SVA_D	0	+	26148564	26148613	0	1	50	0	-1.61025863708117e-10	0.999999730973442
chr7	27044552	27044601	3195570:Retroposon:SVA_C	0	+	27044552	27044601	0	1	50	0	-1.46385259546577	0.385203025948873
chr7	27045807	27045856	3195571:Retroposon:SVA_F	0	+	27045807	27045856	0	1	50	0	1.50407739661546	0.040723112659106
chr1	225615623	225615672	319697:Retroposon:SVA_B	0	+	225615623	225615672	0	1	50	0	-0.606135807579061	0.626012766058515
chr7	32753151	32753450	3199465:Retroposon:SVA_B	0	+	32753151	32753450	0	1	300	0	1.47644545811393	0.0723503536459651
chr7	32753551	32754000	3199465:Retroposon:SVA_B	0	+	32753551	32754000	0	1	450	0	-2.33939906640706	0.277062355538761
chr7	32754101	32754150	3199465:Retroposon:SVA_B	0	+	32754101	32754150	0	1	50	0	-0.709147521906386	0.784686806594796
chr7	32754201	32754350	3199465:Retroposon:SVA_B	0	+	32754201	32754350	0	1	150	0	1.5234954826334	0.0200507139550981
chr7	33303905	33303954	3199865:Retroposon:SVA_A	0	+	33303905	33303954	0	1	50	0	-2.39789527273717	0.12729126751777
chr7	33304605	33304654	3199865:Retroposon:SVA_A	0	+	33304605	33304654	0	1	50	0	-0.358281376258611	0.801523435157873
chr1	227275993	227276042	321128:Retroposon:SVA_A	0	+	227275993	227276042	0	1	50	0	-0.510825623246243	0.481442688958869
chr1	227276293	227276342	321128:Retroposon:SVA_A	0	+	227276293	227276342	0	1	50	0	-0.693147180711603	0.436031876568612
chr7	64554002	64554051	3217206:Retroposon:SVA_B	0	+	64554002	64554051	0	1	50	0	0.18232155878266	0.833406442195963
chr7	64554152	64554201	3217206:Retroposon:SVA_B	0	+	64554152	64554201	0	1	50	0	0.619039208376701	0.186695090726491
chr7	64718441	64718490	3217276:Retroposon:SVA_D	0	+	64718441	64718490	0	1	50	0	2.397895272789	0.00116669521064128
chr7	64785266	64785315	3217322:Retroposon:SVA_E	0	+	64785266	64785315	0	1	50	0	1.3862943596265	0.154257179133297
chr7	65257515	65257564	3217665:Retroposon:SVA_C	0	+	65257515	65257564	0	1	50	0	-0.788457360365724	0.382504700296134
chr7	91887304	91887353	3237722:Retroposon:SVA_A	0	+	91887304	91887353	0	1	50	0	-0.115831815525123	0.961306434882242
chr7	91889104	91889203	3237723:Retroposon:SVA_A	0	+	91889104	91889203	0	1	100	0	2.48237820343464	0.485774156926147
chr7	91889254	91889303	3237723:Retroposon:SVA_A	0	+	91889254	91889303	0	1	50	0	0.949080557852263	0.663332210951408
chr7	91889554	91889603	3237723:Retroposon:SVA_A	0	+	91889554	91889603	0	1	50	0	1.1999647829284	0.629959269312333
chr7	101092018	101092067	3244452:Retroposon:SVA_C	0	+	101092018	101092067	0	1	50	0	0.682056493865787	0.660278641704039
chr7	101093018	101093067	3244452:Retroposon:SVA_C	0	+	101093018	101093067	0	1	50	0	0.437213806422746	0.851542937475877
chr7	108255855	108255904	3250004:Retroposon:SVA_B	0	+	108255855	108255904	0	1	50	0	0.313657558306371	0.458021100039989
chr7	129216130	129216179	3262353:Retroposon:SVA_A	0	+	129216130	129216179	0	1	50	0	-1.73864963523241	0.355812863373783
chr7	129216330	129216379	3262353:Retroposon:SVA_A	0	+	129216330	129216379	0	1	50	0	-2.70805020832467	0.251864628161021
chr7	130590571	130590620	3263554:Retroposon:SVA_D	0	+	130590571	130590620	0	1	50	0	0.693147180711604	0.561568512568148
chr7	150199018	150199067	3277099:Retroposon:SVA_B	0	+	150199018	150199067	0	1	50	0	-1.09861228814836	0.208756959780148
chr7	44992575	44992624	3312482:Retroposon:SVA_B	0	-	44992575	44992624	0	1	50	0	0.510825624739639	0.72873890660794
chr7	64738173	64738222	3322054:Retroposon:SVA_D	0	-	64738173	64738222	0	1	50	0	-0.117783038954077	0.900825440953903
chr7	73797023	73797072	3330942:Retroposon:SVA_D	0	-	73797023	73797072	0	1	50	0	1.38629436111052	0.143850563544193
chr7	75453616	75453665	3332882:Retroposon:SVA_A	0	-	75453616	75453665	0	1	50	0	-3.04452243772342	0.229538740950419
chr7	75453866	75453965	3332882:Retroposon:SVA_A	0	-	75453866	75453965	0	1	100	0	2.12389330425067	0.334884777100954
chr7	75454266	75454315	3332882:Retroposon:SVA_A	0	-	75454266	75454315	0	1	50	0	2.63188884013665	0.348660921215556
chr7	76638471	76638520	3334242:Retroposon:SVA_A	0	-	76638471	76638520	0	1	50	0	-2.29963957503149	0.165901076760872
chr7	99887695	99887744	3348628:Retroposon:SVA_D	0	-	99887695	99887744	0	1	50	0	-1.79175946922806	0.44937782212794
chr7	100522653	100522702	3349202:Retroposon:SVA_F	0	-	100522653	100522702	0	1	50	0	0.287682071932034	0.707368499774518
chr1	247220807	247220856	335517:Retroposon:SVA_D	0	+	247220807	247220856	0	1	50	0	-0.40546511009687	0.691197475492092
chr1	248676822	248676871	336317:Retroposon:SVA_D	0	+	248676822	248676871	0	1	50	0	-0.223143552807605	0.813193650490856
chr7	138378622	138378671	3374508:Retroposon:SVA_B	0	-	138378622	138378671	0	1	50	0	-0.693147181550087	0.4907505654633
chr7	150506003	150506052	3382911:Retroposon:SVA_D	0	-	150506003	150506052	0	1	50	0	-3.41772668361337	0.209603087786978
chr7	155096977	155097026	3386119:Retroposon:SVA_A	0	-	155096977	155097026	0	1	50	0	2.19722458293627	0.0557068139536795
chr7	157374521	157374570	3387559:Retroposon:SVA_A	0	-	157374521	157374570	0	1	50	0	0.405465108108536	0.513046646479017
chr10	9273568	9273617	341851:Retroposon:SVA_B	0	-	9273568	9273617	0	1	50	0	1.79175947120739	0.214928347684519
chr8	66231681	66231730	3429680:Retroposon:SVA_D	0	+	66231681	66231730	0	1	50	0	0.287682071932033	0.7072105761276
chr8	67310789	67310838	3430606:Retroposon:SVA_C	0	+	67310789	67310838	0	1	50	0	4.74493213210274	0.000113925724999575
chr8	69245676	69245725	3431783:Retroposon:SVA_D	0	+	69245676	69245725	0	1	50	0	0.810930216471251	0.442372493947207
chr8	94592312	94592361	3447257:Retroposon:SVA_F	0	+	94592312	94592361	0	1	50	0	1.38629436210067	0.329465065751179
chr8	99927690	99927739	3451072:Retroposon:SVA_C	0	+	99927690	99927739	0	1	50	0	-2.01490302169613	0.0177416875502716
chr8	100350831	100350880	3451403:Retroposon:SVA_B	0	+	100350831	100350880	0	1	50	0	-0.877240216991566	0.319500298197577
chr8	100351631	100351680	3451403:Retroposon:SVA_B	0	+	100351631	100351680	0	1	50	0	1.09861229049579	0.263570376204169
chr8	100351731	100351780	3451403:Retroposon:SVA_B	0	+	100351731	100351780	0	1	50	0	-3.8286413964891	0.16742656785376
chr8	116297470	116297519	3461457:Retroposon:SVA_B	0	+	116297470	116297519	0	1	50	0	1.38629436111052	0.143850563544193
chr8	42918523	42918572	3512624:Retroposon:SVA_B	0	-	42918523	42918572	0	1	50	0	0.405465107118024	0.670348898901709
chr8	42919523	42919572	3512624:Retroposon:SVA_B	0	-	42919523	42919572	0	1	50	0	-0.587786663408724	0.33171831263947
chr8	42939005	42939054	3512636:Retroposon:SVA_D	0	-	42939005	42939054	0	1	50	0	-1.86433016206289	0.195605471824418
chr8	49042026	49042075	3514759:Retroposon:SVA_B	0	-	49042026	49042075	0	1	50	0	-1.19045908515921	0.129454334439081
chr8	56272561	56272610	3519140:Retroposon:SVA_D	0	-	56272561	56272610	0	1	50	0	2.48490665001122	0.219666635064746
chr8	58675985	58676034	3520586:Retroposon:SVA_D	0	-	58675985	58676034	0	1	50	0	4.92725368514784	6.81739061869635e-08
chr8	58676185	58676234	3520586:Retroposon:SVA_D	0	-	58676185	58676234	0	1	50	0	-0.693147182028904	0.654350591648396
chr8	86390238	86390287	3537764:Retroposon:SVA_B	0	-	86390238	86390287	0	1	50	0	-2.19722457732706	0.0951415110540345
chr8	86693730	86693779	3537998:Retroposon:SVA_E	0	-	86693730	86693779	0	1	50	0	-3.68887945411394	0.171928878149814
chr8	93970920	93970969	3542365:Retroposon:SVA_B	0	-	93970920	93970969	0	1	50	0	0.747214409855579	0.624339611614473
chr8	98052273	98052372	3545619:Retroposon:SVA_B	0	-	98052273	98052372	0	1	100	0	0.315282720533894	0.719564583602458
chr8	124431498	124431547	3563520:Retroposon:SVA_D	0	-	124431498	124431547	0	1	50	0	1.09861228865874	0.308614648814082
chr9	83672	83721	3578652:Retroposon:SVA_E	0	-	83672	83721	0	1	50	0	-1.09861229244048	0.580965424962588
chr9	862042	862091	3579275:Retroposon:SVA_B	0	-	862042	862091	0	1	50	0	0.479573081932009	0.816450379947037
chr9	6799436	6799485	3583300:Retroposon:SVA_D	0	-	6799436	6799485	0	1	50	0	1.79175946921869	0.0601908053461445
chr9	6949309	6949358	3583424:Retroposon:SVA_C	0	-	6949309	6949358	0	1	50	0	-2.56494936206247	0.225186906060425
chr10	32234023	32234122	358782:Retroposon:SVA_B	0	-	32234023	32234122	0	1	100	0	5.58724865840026	0.00155381971707133
chr9	16976923	16976972	3589012:Retroposon:SVA_D	0	-	16976923	16976972	0	1	50	0	5.08759633522302	1.18377160962524e-07
chr9	16977873	16977922	3589012:Retroposon:SVA_D	0	-	16977873	16977922	0	1	50	0	-1.38629436401462	0.288164887511417
chr10	32505697	32505746	359024:Retroposon:SVA_A	0	-	32505697	32505746	0	1	50	0	0.255031904681038	0.925436808398097
chr9	29188104	29188153	3596548:Retroposon:SVA_D	0	-	29188104	29188153	0	1	50	0	-2.39789527679775	0.236984354106748
chr9	35183406	35183455	3600425:Retroposon:SVA_A	0	-	35183406	35183455	0	1	50	0	5.61677109766659	0.000485709685139835
chr1	6715590	6715639	3602:Retroposon:SVA_E	0	-	6715590	6715639	0	1	50	0	1.25276297079236	0.214978535790439
chr9	72850833	72850882	3613356:Retroposon:SVA_F	0	-	72850833	72850882	0	1	50	0	4.77068462446567	0.00224230483289833
chr9	77061491	77061540	3616207:Retroposon:SVA_D	0	-	77061491	77061540	0	1	50	0	1.09861228865874	0.308614648814082
chr9	96715859	96715908	3629685:Retroposon:SVA_B	0	-	96715859	96715908	0	1	50	0	-1.29928298813901	0.322702762992259
chr9	104234768	104234817	3635293:Retroposon:SVA_A	0	-	104234768	104234817	0	1	50	0	1.1457908489432	0.676473256846647
chr9	104489840	104489889	3635464:Retroposon:SVA_B	0	-	104489840	104489889	0	1	50	0	2.96056152607236e-16	1
chr9	104490140	104490189	3635464:Retroposon:SVA_B	0	-	104490140	104490189	0	1	50	0	-1.60943791242473	0.113182545685405
chr9	118677825	118677874	3647121:Retroposon:SVA_B	0	-	118677825	118677874	0	1	50	0	0.627057063511403	0.632334869463442
chr9	118678375	118678474	3647121:Retroposon:SVA_B	0	-	118678375	118678474	0	1	100	0	0.214980240675825	0.861860571868402
chr9	123057411	123057460	3651000:Retroposon:SVA_D	0	-	123057411	123057460	0	1	50	0	0.662056593489913	0.701963855451898
chr10	45330456	45330505	366187:Retroposon:SVA_D	0	-	45330456	45330505	0	1	50	0	3.46573590279973	0.007079271095774
chr9	6807526	6807575	3667843:Retroposon:SVA_F	0	+	6807526	6807575	0	1	50	0	-1.09861228917849	0.409122063998829
chr9	26664085	26664134	3679749:Retroposon:SVA_B	0	+	26664085	26664134	0	1	50	0	-0.405465107947139	0.655619382616321
chr9	26664185	26664234	3679749:Retroposon:SVA_B	0	+	26664185	26664234	0	1	50	0	1.09861229199984	0.549811020896127
chr9	38324054	38324103	3688164:Retroposon:SVA_D	0	+	38324054	38324103	0	1	50	0	-0.405465108108536	0.65561938261623
chr9	74853163	74853212	3699546:Retroposon:SVA_B	0	+	74853163	74853212	0	1	50	0	1.79175947120739	0.214928347684519
chr10	51392523	51392572	369957:Retroposon:SVA_D	0	-	51392523	51392572	0	1	50	0	0.0995295953470333	0.968155823434341
chr9	76955432	76955481	3701077:Retroposon:SVA_D	0	+	76955432	76955481	0	1	50	0	-0.69314718039892	0.413134770909177
chr9	83948094	83948143	3705729:Retroposon:SVA_A	0	+	83948094	83948143	0	1	50	0	1.30833281965067	0.163691979213391
chr9	83948544	83948593	3705729:Retroposon:SVA_A	0	+	83948544	83948593	0	1	50	0	-1.04762673244838	0.449905550849636
chr9	85573374	85573423	3706856:Retroposon:SVA_D	0	+	85573374	85573423	0	1	50	0	1.09861228917849	0.409123255361004
chr9	86311868	86311917	3707463:Retroposon:SVA_D	0	+	86311868	86311917	0	1	50	0	4.24849524204936	0.00178236790959496
chr9	97796223	97796322	3715355:Retroposon:SVA_D	0	+	97796223	97796322	0	1	100	0	-3.26766598876541	0.000143789265532629
chr9	100068862	100068911	3717382:Retroposon:SVA_D	0	+	100068862	100068911	0	1	50	0	1.06087196236009	0.0913012262108195
chr9	100393337	100393386	3717628:Retroposon:SVA_A	0	+	100393337	100393386	0	1	50	0	1.20983791821498	0.339886725487433
chr9	125625198	125625247	3738040:Retroposon:SVA_F	0	+	125625198	125625247	0	1	50	0	1.01160091168047	0.261570596672243
chrX	25905684	25905733	3766580:Retroposon:SVA_C	0	+	25905684	25905733	0	1	50	0	-0.788457358870875	0.429759053997253
chrX	39278684	39278733	3774582:Retroposon:SVA_D	0	+	39278684	39278733	0	1	50	0	-0.559615789893967	0.78590614407733
chrX	41611717	41611766	3776599:Retroposon:SVA_D	0	+	41611717	41611766	0	1	50	0	2.66258782702545	0.279236247985653
chrX	48016425	48016474	3781378:Retroposon:SVA_B	0	+	48016425	48016474	0	1	50	0	1.94591014904596	0.0477787723182921
chrX	48138696	48138745	3781515:Retroposon:SVA_B	0	+	48138696	48138745	0	1	50	0	-0.693147181550087	0.4907505654633
chrX	71675500	71675549	3794061:Retroposon:SVA_A	0	+	71675500	71675549	0	1	50	0	3.21887583169736	0.0300475814814096
chrX	72179938	72179987	3794419:Retroposon:SVA_E	0	+	72179938	72179987	0	1	50	0	1.38629436111052	0.143850563544193
chrX	74098335	74098384	3795569:Retroposon:SVA_B	0	+	74098335	74098384	0	1	50	0	-0.91629073171313	0.276920711436853
chrX	80214898	80214947	3798822:Retroposon:SVA_C	0	+	80214898	80214947	0	1	50	0	-1.38629436111052	0.167111835739418
chrX	80713244	80713293	3799068:Retroposon:SVA_D	0	+	80713244	80713293	0	1	50	0	1.38629436111052	0.144046698987186
chr10	70407555	70407604	382280:Retroposon:SVA_D	0	-	70407555	70407604	0	1	50	0	4.2437219632967	0.192406787854743
chrX	129852025	129852124	3828864:Retroposon:SVA_D	0	+	129852025	129852124	0	1	100	0	-1.2321436824343	0.658472470487437
chr10	71875230	71875279	383562:Retroposon:SVA_D	0	-	71875230	71875279	0	1	50	0	-1.32175583999626	0.205824474178496
chrX	16968277	16968326	3859074:Retroposon:SVA_D	0	-	16968277	16968326	0	1	50	0	1.09861228865874	0.308614648814082
chr10	75332921	75332970	386794:Retroposon:SVA_F	0	-	75332921	75332970	0	1	50	0	2.07944154167047	0.0131859328447809
chrX	44911338	44911387	3878911:Retroposon:SVA_C	0	-	44911338	44911387	0	1	50	0	-1.25276297079236	0.444720272757569
chrX	54129312	54129411	3886128:Retroposon:SVA_D	0	-	54129312	54129411	0	1	100	0	-0.780158557549576	0.389696378096653
chrX	71644854	71644903	3894208:Retroposon:SVA_B	0	-	71644854	71644903	0	1	50	0	-3.71357206670431	0.171115825318999
chrX	71645354	71645403	3894208:Retroposon:SVA_B	0	-	71645354	71645403	0	1	50	0	-1.67843078392105	0.024657707661472
chrX	103104728	103104777	3911379:Retroposon:SVA_D	0	-	103104728	103104777	0	1	50	0	1.38629436111052	0.143850563544193
chrX	124128244	124128293	3925655:Retroposon:SVA_D	0	-	124128244	124128293	0	1	50	0	-0.693147180711604	0.436031876568536
chrX	134286107	134286156	3931989:Retroposon:SVA_B	0	-	134286107	134286156	0	1	50	0	0.693147181389061	0.440914528304609
chrX	140043573	140043622	3936060:Retroposon:SVA_A	0	-	140043573	140043622	0	1	50	0	3.21887583169736	0.0300475814814096
chrX	154773862	154773911	3945281:Retroposon:SVA_F	0	-	154773862	154773911	0	1	50	0	-2.2823823832097	0.218925919855661
chrX	155224162	155224211	3945619:Retroposon:SVA_B	0	-	155224162	155224211	0	1	50	0	-2.42590830043946	0.171678035721618
chrX	155907862	155907911	3946052:Retroposon:SVA_D	0	-	155907862	155907911	0	1	50	0	-1.70474809608615	0.359944944472358
chrY	4295926	4295975	3949097:Retroposon:SVA_C	0	+	4295926	4295975	0	1	50	0	-1.98591548485963	0.162057581689193
chrY	11004708	11004757	3951826:Retroposon:SVA_A	0	+	11004708	11004757	0	1	50	0	3.13549422249564	0.0341641986376073
chrY	11012237	11012301	3951835:Retroposon:SVA_A	0	+	11012237	11012301	0	1	65	0	-0.405465107947139	0.655619382616321
chrY	20553013	20553062	3956671:Retroposon:SVA_A	0	+	20553013	20553062	0	1	50	0	-2.00148000021012	0.473275668913061
chrY	57094382	57094431	3974170:Retroposon:SVA_D	0	-	57094382	57094431	0	1	50	0	-1.70474809608615	0.359944944472358
chr1	45115520	45115569	40276:Retroposon:SVA_B	0	-	45115520	45115569	0	1	50	0	1.9169226121852	0.0657482883409974
chr10	102301889	102301938	406633:Retroposon:SVA_C	0	-	102301889	102301938	0	1	50	0	-4.51305489708029	0.201411251671784
chr1	45765358	45765407	40874:Retroposon:SVA_B	0	-	45765358	45765407	0	1	50	0	-3.3787245258101	0.00592266634571825
chr10	119559907	119559956	418997:Retroposon:SVA_C	0	-	119559907	119559956	0	1	50	0	0.470003632140466	0.677201484573811
chr10	122202845	122202894	421041:Retroposon:SVA_D	0	-	122202845	122202894	0	1	50	0	21.3098814858656	4.1320300805392e-06
chr10	21837189	21837238	441751:Retroposon:SVA_B	0	+	21837189	21837238	0	1	50	0	-0.367724784735404	0.780148182648306
chr10	24658355	24658404	443708:Retroposon:SVA_F	0	+	24658355	24658404	0	1	50	0	-0.916290733206524	0.533881568805769
chr10	28771798	28771847	446868:Retroposon:SVA_B	0	+	28771798	28771847	0	1	50	0	-2.1400661688986	0.303141955106615
chr10	42137615	42137664	454131:Retroposon:SVA_D	0	+	42137615	42137664	0	1	50	0	0.693147180550578	0.561381086969804
chr10	42138015	42138064	454131:Retroposon:SVA_D	0	+	42138015	42138064	0	1	50	0	-1.94591014904595	0.0410638395419308
chr10	45259783	45259832	456005:Retroposon:SVA_D	0	+	45259783	45259832	0	1	50	0	20.6888794540352	0.0208275867415393
chr10	86454814	86454863	484637:Retroposon:SVA_B	0	+	86454814	86454863	0	1	50	0	0.725937003382936	0.301875109447685
chr10	87080658	87080757	485154:Retroposon:SVA_D	0	+	87080658	87080757	0	1	100	0	5.393627546343	1.38537680076298e-05
chr10	92976735	92976784	489493:Retroposon:SVA_E	0	+	92976735	92976784	0	1	50	0	-2.33390756412309	0.420310712581544
chr10	93970508	93970557	490378:Retroposon:SVA_D	0	+	93970508	93970557	0	1	50	0	2.44234703536926	0.000405069035451233
chr10	98152116	98152165	493648:Retroposon:SVA_C	0	+	98152116	98152165	0	1	50	0	1.89711999100432	0.223670555762382
chr10	100094202	100094251	495317:Retroposon:SVA_F	0	+	100094202	100094251	0	1	50	0	-1.3110709305771	0.447960026548528
chr10	103606763	103606812	498209:Retroposon:SVA_D	0	+	103606763	103606812	0	1	50	0	2.52572865098576	0.0334752945984863
