120h_DMSO_rep1	120h_DMSO_rep2	120h_treated_rep1	120h_treated_rep2	6h_DMSO_rep1	6h_DMSO_rep2	6h_treated_rep1	6h_treated_rep2	72h_DMSO_rep1	72h_DMSO_rep2	72h_treated_rep1	72h_treated_rep2
uc003jjr.3-x0-0	5.9408123157669	13.3439899009262	17.9100923326535	6.38359712737545	8.63951974586659	6.08436987466168	9.01836088200977	8.77381057327998	6.03133560423023	6.87920599480576	10.4397138100991	1.09515962524358
uc011coo.3-x0-0	2.37632492630676	2.42617998198659	5.59690385395422	5.31966427281287	0	2.02812329155389	0	1.88010226570285	2.26175085158634	1.71980149870144	1.04397138100991	3.28547887573073
uc003jjw.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc011coq.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc011cor.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003jke.4-x0-0	439.620111366751	430.646946802619	332.456088924881	253.216019385893	659.48334060115	696.660350648762	597.788492750362	592.858914451633	431.99441265299	526.832525768875	376.873668544577	406.304220965367
uc010iux.3-x0-0	720.026452670949	807.917934001534	414.170885192612	566.012278627289	902.829813443059	893.38830992949	1024.22812874254	964.492462305563	813.476389620552	810.026505888379	563.744545745351	547.579812621788
uc011cox.2-x0-0	130.697870946872	75.2115794415842	74.9985116429865	13.8311271093135	129.592796187999	122.701459139011	123.68037781042	146.021275969588	86.7004493108095	96.8821510935145	50.1106262884756	77.7563333922939
uc010iuy.3-x0-0	33.2685489682947	60.6544995496647	11.1938077079084	44.6851798916281	46.0774386446218	64.8999453297246	77.3002361315123	68.9370830757713	43.7271831306691	43.5683046337698	26.0992845252477	14.2370751281665
DAC+SB.708.2-x1-0	0	0	10.0744269371176	4.2557314182503	0	2.02812329155389	1.28833726885854	0	0	0	3.13191414302973	6.57095775146146
uc003jkm.1-x0-0	724.779102523562	525.267966100096	744.388212575911	606.441727100667	372.939269029908	415.765274768548	260.244128309425	392.314672776662	397.314232928666	331.921689249378	561.656602983331	786.324610924888
uc003jkn.3-x0-0	569.129819850469	514.350156181157	591.033046977566	520.263165881099	551.489343777817	500.946453013812	472.819777671083	493.840195124616	487.030350041591	450.587992659778	455.17152212032	852.034188439502
uc003jko.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003jkp.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc011coy.1-x0-0	0	0	0	20.2147242366889	0	0	18.0367217640195	13.16071585992	0	0	32.3631128113072	14.2370751281665
uc003jks.2-x0-0	0	0	0	6.38359712737545	0	14.1968630408773	0	17.54762114656	7.53916950528778	0	0	0
uc011coz.1-x0-0	40.3975237472149	32.753429756819	25.7457577281894	18.0868585275638	43.1975987293329	23.3234178528698	18.0367217640195	0	32.4184288727375	30.3831598103921	0	27.3789906310894
uc003jkr.1-x0-0	0	0	0	0	8.63951974586659	0	0	0	0	0	0	0
uc011cpb.1-x0-0	0	0	0	0	0	0	0	0	0	0	2.08794276201982	0
uc010iva.1-x0-0	651.113029808052	854.015353659279	617.898185476546	619.208921355418	878.351174163103	940.03514563523	917.296135427279	1005.22801139579	857.203572751221	883.977970332541	586.711916127569	855.319667315233
DAC+SB.709.1-x1-0	135.450520799485	128.587539045289	87.3117001216858	93.6260912015065	0	0	141.717099574439	194.277234122628	167.369563017389	132.424715400011	91.869481528872	163.178784161293
DAC+SB.709.2-x1-0	0	0	0	0	195.829114239643	161.235801678535	0	0	0	0	0	0
uc011cpe.2-x0-0	7.12897477892028	6.06544995496647	12.3131884786993	4.2557314182503	11.5193596611555	12.1687397493234	2.57667453771708	6.89370830757713	7.53916950528778	3.43960299740288	10.4397138100991	5.47579812621788
uc003jlf.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003jlh.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.711.1-x1-0	0	0	1.11938077079084	0	0	0	0	0	0	0	0	0
uc011cpj.2-x0-0	83.1713724207366	82.490119387544	68.2822270182415	82.9867626558808	82.0754375857326	59.8296371008399	63.1285261740684	65.8035792995998	49.7585187348994	63.0593882857195	74.1219680517035	111.706281774845
uc003jlq.1-x0-0	420.609511956297	316.61648764925	445.513546774756	390.463357624465	367.17958919933	327.541911585954	295.029234568605	310.843574596205	320.414703974731	290.07318611431	352.862326781349	446.825127099379
uc011cpk.1-x0-0	55.8436357682089	92.1948393154904	155.593927139927	112.776882583633	103.674236950399	105.462411160802	95.3369578955318	102.152223103188	102.532705271914	79.1108689402663	100.221252576951	204.794849920549
uc003jls.3-x0-0	1222.61917458483	1185.18892120045	2253.31349160197	2307.67036154622	1162.01540581906	1031.30069375515	769.137349508547	989.560492514935	986.877288242171	926.973007800077	1388.48193674318	1856.29556478786
uc003jly.3-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc010ivg.3-x0-0	0	16.9832598739061	82.8341770385224	0	0	65.9140069755015	0	27.5748332303085	32.4184288727375	51.5940449610432	0	0
uc011cpm.2-x0-0	477.641310187659	397.893517045801	345.888658174371	505.368105917223	473.733666065018	373.174685645916	544.966664727162	382.914161448148	464.412841525727	523.392922771472	492.754491836677	432.588051971213
uc011cpn.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003jmi.4-x0-0	0	0	1.11938077079084	0	0	0	0	0	0	0	0	2.19031925048715
uc021xxt.1-x0-0	0	0	0	0	0	0	0	0.626700755234284	0	0	0	0
uc011cpo.2-x0-0	1735.90535866709	1569.73844834532	1073.48615918842	1178.83760285533	2054.7657795586	2061.58732586453	1929.92922875009	1812.41858413755	1813.92418297224	1848.78661110405	1539.85778698962	1318.57218879327
uc011cpp.2-x0-0	61.7844480839758	169.832598739061	67.1628462474506	56.3884412918164	48.9572785599107	47.6608973515165	0	65.8035792995998	30.9105949716799	36.6890986389641	16.7035420961585	0
DAC+SB.713.1-x1-0	4.75264985261352	18.1963498648994	23.5069961866077	12.7671942547509	5.75967983057773	17.2390479782081	21.9017335705951	14.4141173703885	12.8165881589892	7.45247316103958	24.0113417632279	28.474150256333
uc003jmw.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc011cpq.2-x0-0	32.0803865051413	38.8188797117854	49.2527539147971	45.7491127461907	33.1181590258219	45.6327740599626	25.7667453771708	24.4413294541371	30.9105949716799	32.1029613090936	66.8141683846342	68.9950563903453
uc021xyb.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc011cpr.1-x0-0	7.12897477892028	8.49162993695306	3.35814231237253	9.57539569106317	10.079439703511	2.02812329155389	3.86501180657562	5.64030679710856	3.76958475264389	4.58613732987051	9.39574242908918	6.57095775146146
uc003jna.3-x0-0	0	0	0	2.12786570912515	0	0	0	0	0	1.14653433246763	0	0
uc003jng.2-x0-0	16.6342744841473	18.1963498648994	48.1333731440063	39.3655156188152	17.2790394917332	15.2109246866542	32.2084317214635	22.5612271884342	15.8322559611043	20.0643508181835	37.5829697163567	24.0935117553587
uc010ivl.1-x0-0	848.347998691514	828.54046384842	810.431678052571	759.648058157678	928.748372680658	893.38830992949	702.143811527903	974.519674389312	878.313247366027	763.59186542344	770.450879185313	1831.10689340726
uc003jnl.1-x0-0	181.788856862467	149.210068892175	152.235784827555	137.247338238572	200.148874112576	197.742020926505	219.017335705951	146.647976724822	174.908732522677	177.712821532482	156.595707151486	89.8030892699733
uc010ivm.1-x0-0	203.175781199228	263.240528045545	192.533492576025	163.845659602636	200.148874112576	222.079500425151	293.740897299747	247.546798317542	242.007341119738	238.479141153266	196.266619629863	235.459319427369
uc003jnm.3-x0-0	54.6554733050555	46.0974196577452	72.7597501014048	63.8359712737544	53.277038432844	70.9843152043863	42.5151298723318	46.375855887337	71.6221103002339	59.6197852883166	56.3744545745351	73.3756948913196
uc003jnp.5-x0-0	1964.03255159254	2822.8604090414	1074.60553995921	1104.36230303595	1213.85252429426	1320.30826280158	1298.64396700941	1393.15577888581	2264.76651938845	2320.01222174824	1468.86773308094	3202.24674421222
uc021xyh.1-x0-0	0	1.21308999099329	2.23876154158169	3.19179856368772	0	0	2.57667453771708	0	3.01566780211511	1.71980149870144	5.21985690504955	3.28547887573073
uc003jnv.4-x0-0	100.993809368037	27.9010697928458	76.1178924137774	86.1785612195685	0	128.785829013672	215.152323899376	101.525522347954	115.349293430903	59.0465181220828	0	20.808032879628
uc003jnx.3-x0-0	182.977019325621	246.257268171639	124.251265557784	122.352278274696	328.30175034293	218.023253842044	157.177146800742	185.503423549348	160.58431046263	269.435568129892	199.398533772893	226.69804242542
uc011cpx.2-x0-0	128.321546020565	118.882819117343	153.355165598346	141.503069656822	161.271035256176	168.334233198973	194.538927597639	189.890328835988	145.505971452054	141.023722893518	178.519106152694	294.597939190522
DAC+SB.718.1-x1-0	247.137792335903	400.319697027787	275.367669614548	289.38973644102	371.499349072263	392.441856915678	422.5746241856	452.477945279153	414.654322790828	423.071168680554	290.224043920755	538.81853561984
uc003joi.1-x0-0	93.864834589117	78.8508494145641	48.1333731440063	56.3884412918164	97.9145571198213	78.0827467248249	79.8769106692294	81.4710981804569	81.4230306571081	69.3653271142915	52.1985690504955	73.3756948913196
uc010ivq.3-x0-0	238.820655093829	0	0	13.8311271093135	0	28.3937260817545	0	0	0	0	15.6595707151486	3.28547887573073
uc003jol.3-x0-0	952.906295449011	624.741345361547	1483.17952129787	1720.37942582768	1010.82381026639	847.755535869527	879.934354630382	609.153134087724	602.379643472494	538.297869093551	1009.52032543658	1801.53758352568
uc011cpy.2-x0-0	7181.25392729903	8234.45485886248	12956.832421904	13268.3066292499	8325.6171951001	7785.9653162754	6928.67783192122	7971.00690582486	7909.34272799741	7758.59782780843	11505.6085901102	15900.6225989115
uc011cpz.2-x0-0	2463.06078611696	2799.81169921252	2273.4623454762	2335.33261576485	2544.33856515771	2530.08380621348	2638.51472662229	2725.5215845139	2640.97107770231	2659.9596513249	2213.21932774101	2632.76373908556
uc003jov.3-x0-0	5.9408123157669	1.21308999099329	34.7008038945162	50.004844164441	8.63951974586659	4.05624658310779	6.44168634429269	6.89370830757713	6.03133560423023	9.17227465974102	14.6155993341387	22.9983521301151
uc003jow.3-x0-0	46.3383360629818	47.3105096487385	78.3566539553591	87.2424940741311	57.5967983057773	46.6468357057395	41.2267926034732	53.2695641949142	45.2350170317267	53.3138464597447	62.6382828605946	39.4257465087688
uc010ivs.1-x0-0	92.6766721259637	88.5555693425105	138.803215578065	159.589928184386	87.8351174163103	84.1671165994866	91.4719460889562	90.2449087537369	121.380629035133	99.7484869246836	138.848193674318	143.465910906909
DAC+SB.722.1-x1-0	1.18816246315338	4.85235996397318	7.83566539553591	14.895059963876	0	2.02812329155389	0	0	3.01566780211511	3.43960299740288	10.4397138100991	5.47579812621788
uc010ivv.2-x0-0	0	0	0	3.19179856368772	0	0	0	0	0	0	0	5.47579812621788
uc003jpp.3-x0-0	21.3869243367608	19.4094398558927	33.5814231237253	30.8540527823146	24.4786392799553	25.3515411444237	19.3250590328781	24.4413294541371	24.1253424169209	26.9435568129892	27.1432559062576	32.8547887573073
uc010ivw.3-x0-0	1031.32501801713	1000.79924256947	781.327778012009	812.844700885807	1151.93596611554	1042.4553718587	985.578010676782	985.800287983529	1008.74087980751	967.674976602677	827.869305140858	1490.51224995651
uc011cqi.2-x0-0	2675.74186702141	2832.56512896934	1429.44924429991	1566.10916191611	3146.22510745308	2989.45373175044	2964.4640556435	2870.91615972826	2738.22636432052	2733.33784860282	1739.25632076251	2913.12460314791
DAC+SB.723.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.723.2-x1-0	0	1.21308999099329	4.47752308316337	0	0	0	0	0.626700755234284	0	0.573267166233814	3.13191414302973	0
DAC+SB.724.1-x1-0	1.18816246315338	2.42617998198659	11.1938077079084	4.2557314182503	0	0	0	0.626700755234284	0	1.71980149870144	2.08794276201982	0
DAC+SB.724.2-x1-0	0	0	2.23876154158169	1.06393285456257	0	2.02812329155389	0	1.25340151046857	1.50783390105756	2.29306866493525	1.04397138100991	0
uc010iwa.1-x0-0	5.9408123157669	6.06544995496647	2.23876154158169	1.06393285456257	8.63951974586659	5.07030822888473	10.3066981508683	11.2806135942171	5.27741865370145	14.9049463220792	10.4397138100991	7.66611737670504
uc003jqp.3-x0-0	0	0	13.4325692494901	4.2557314182503	0	4.05624658310779	0	0	0	0	0	0
uc010iwd.3-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc011cqk.2-x0-0	360.013226335474	419.72913688368	251.86067342794	256.40781794958	365.739669241686	333.626281460615	320.795979945776	317.737282903782	468.182426278371	463.773137483155	272.476530443586	297.883418066253
uc010iwe.1-x0-0	11.8816246315338	0	6.71628462474506	0	5.75967983057773	0	0	0	0	0	0	4.38063850097431
uc010iwf.1-x0-0	0	4.85235996397318	4.47752308316337	0	0	0	0	2.50680302093714	0	4.0128701636367	2.08794276201982	0
DAC+SB.725.3-x1-0	59.408123157669	78.8508494145642	87.3117001216858	89.3703597832562	79.1955976704437	58.8155754550629	73.4352243249367	64.5501777891313	58.0516051907159	81.4039376052015	73.0779966706936	111.706281774845
DAC+SB.725.1-x1-0	0	25.4748898108592	0	0	0	0	0	23.1879279436685	8.29308645581656	0	15.6595707151486	251.886713806023
DAC+SB.725.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.725.4-x1-0	2.37632492630676	9.70471992794636	11.1938077079084	0	2.87983991528886	4.05624658310779	2.57667453771708	6.89370830757713	1.50783390105756	3.43960299740288	2.08794276201982	2.19031925048715
uc003jqt.3-x0-0	42.7738486735217	29.1141597838391	30.2232808113528	31.9179856368772	31.6782390681775	18.253109623985	24.4784081083122	20.6811249227314	23.3714254663921	22.3574194831187	28.1872272872675	18.6177136291408
DAC+SB.726.1-x1-0	8.31713724207366	7.27853994595977	4.47752308316338	5.31966427281287	5.75967983057773	3.04218493733084	5.15334907543415	6.26700755234284	3.01566780211511	4.58613732987051	1.04397138100991	4.38063850097431
uc003jqz.1-x0-0	127.133383557412	151.636248874162	127.609407870156	139.375203947697	69.1161579669327	108.504596098133	184.232229446771	159.808692584742	118.364961233018	165.674211041572	141.980107817348	150.03686865837
uc003jrb.1-x0-0	194.858643957154	178.324228676014	223.876154158169	264.919280786081	282.224311698309	225.121685362482	164.907170413893	156.048488053337	210.342829197529	211.535584340277	292.311986682775	372.354272582816
uc003jre.3-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003jrf.3-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003jrg.3-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc021xyv.1-x0-0	1270.14567311096	1386.56185970534	1338.77940186585	1339.49146389428	1282.96868226119	1286.84422849095	1259.99384894365	1345.52652148801	1320.86249732642	1192.39570576633	1306.0081976434	1998.66631606953
DAC.115.1-x2-0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.115.2-x2-0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.727.2-x1-0	8.31713724207366	2.42617998198659	6.71628462474506	6.38359712737545	5.75967983057773	2.02812329155389	0	0	5.27741865370145	0	4.17588552403964	8.76127700194861
DAC+SB.727.3-x1-0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.727.5-x1-0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.727.6-x1-0	5.9408123157669	4.85235996397318	11.1938077079084	8.51146283650059	0	6.08436987466168	15.4600472263025	7.52040906281141	6.03133560423023	7.45247316103958	20.8794276201982	13.1419155029229
DAC+SB.727.7-x1-0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.727.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.728.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.729.1-x1-0	7.12897477892028	8.49162993695306	7.83566539553591	9.57539569106317	7.19959978822216	11.1546781035464	15.4600472263025	15.0408181256228	12.0626712084605	8.59900749350721	15.6595707151486	49.2821831359609
DAC+SB.729.3-x1-0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.729.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0
STRG.174.1-x3-0	0	0	0	0	0	0	0	0	0	0	0	0
STRG.174.2-x3-0	0	0	0	0	0	0	0	0	0	0	0	0
uc011cql.1-x0-0	1.18816246315338	1.21308999099329	7.83566539553591	13.8311271093135	1.43991995764443	1.01406164577695	0	1.25340151046857	3.01566780211511	0.573267166233814	12.5276565721189	3.28547887573073
uc003jry.3-x0-0	399.222587619536	480.383636433345	726.478120243258	731.985803939051	472.293746107374	486.749589972934	449.62970683163	449.344441502982	474.96767883313	499.315701789652	604.459429604737	573.863643627634
uc010iwi.1-x0-0	0	0	0	3.19179856368772	0	0	0	0	0	0	0	0
uc003jsc.3-x0-0	0	0	10.0744269371176	3.19179856368772	2.87983991528886	0	0	0.626700755234284	0	0.573267166233814	1.04397138100991	2.19031925048715
uc003jse.1-x0-0	7.12897477892028	0	88.4310808924767	19.1507913821263	89.2750373739548	5.07030822888473	5.15334907543415	11.9073143494514	0	9.17227465974102	20.8794276201982	6.57095775146146
uc010iwj.2-x0-0	54.6554733050555	50.9497796217184	0	65.9638369828796	0	105.462411160802	82.4535852069465	82.0977989356912	66.3446916465325	66.4989912831224	78.2978535757432	120.467558776793
uc011cqn.2-x0-0	204.363943662381	198.9467585229	244.025008032404	208.530839494265	231.827113180753	211.938883967382	279.569187342303	189.263628080754	209.588912247	250.517751644177	221.321932774101	150.03686865837
uc011cqo.2-x0-0	45.1501735998284	25.4748898108592	49.2527539147971	39.3655156188152	43.1975987293329	32.4499726648623	42.5151298723318	32.5884392721828	43.7271831306691	18.9178164857158	38.6269410973666	52.5676620116917
uc003jsk.2-x0-0	247.137792335903	236.552548243692	182.459065638908	198.955443803201	215.987993646665	219.03731548782	255.090779233991	255.067207380354	224.667251257576	226.440530662356	193.134705486833	181.796497790434
uc003jso.4-x0-0	350.507926630247	350.583007397062	133.20631172411	140.43913680226	431.975987293329	463.426172120065	385.212843388703	429.916718090719	379.220226115975	371.477123719511	179.563077533704	329.643047198317
uc010iwl.1-x0-0	1252.32323616366	1233.71252084018	869.758858904486	892.639664978	1311.76708141408	1346.67386559179	1338.58242234402	1310.43127919489	1246.22471922407	1312.2085435092	1125.40114872868	1129.10957362613
uc003jss.4-x0-0	0	0	1.11938077079084	0	0	0	0	0	0	0	0	0
uc003jsu.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc010iwo.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003jsw.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc010iwq.3-x0-0	925.578558796483	864.933163578219	640.285800892363	614.953189937168	875.471334247814	886.289878409051	883.799366436957	831.631902195895	860.973157503865	814.612643218249	695.284939752599	1038.21132473091
uc011cqq.1-x0-0	210.304755978148	254.748898108592	147.758261744391	163.845659602636	251.985992587776	294.077877275315	340.121038978654	336.538305560811	303.828531063098	289.499918948076	183.738963057744	401.923582464393
uc003jtd.1-x0-0	149.708470357326	146.783888910189	120.893123245411	150.014532493323	211.668233773731	186.587342822958	191.962253059922	162.31549560568	152.291224006813	178.286088698716	131.540394007249	174.130380413729
uc010iws.3-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc021xzh.1-x0-0	79.6068850312765	106.75191920741	60.4465616227056	41.4933813279404	128.152876230354	105.462411160802	110.797005121834	135.99406388584	92.7317849150397	103.188089922086	55.3304831935252	162.083624536049
uc003jtm.3-x0-0	668.935466755353	681.756574938231	343.649896632789	337.266714896336	688.281739754038	662.182254692346	619.690226320957	684.357224715838	652.138162207393	609.382997706544	423.852380690023	999.880737847385
uc003jto.4-x0-0	0	1.21308999099329	5.59690385395422	0	0	0	0	0	0	0	0	0
uc003jtq.3-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003jtr.1-x0-0	1.18816246315338	0	7.83566539553591	2.12786570912515	0	2.02812329155389	1.28833726885854	1.25340151046857	1.50783390105756	0.573267166233814	4.17588552403964	8.76127700194861
uc003jue.3-x0-0	582.199606945156	526.48105609109	232.831200324496	284.070072168207	754.518057805682	695.646289002985	654.475332580137	744.52049721833	618.965816384127	537.724601927317	361.214097829429	416.160657592559
uc010iww.3-x0-0	845.971673765207	845.523723722326	363.798750507024	374.504364806026	971.945971409991	993.780412861408	979.136324332489	1008.36151517196	833.0782303343	851.875009023447	517.809804980915	453.396084850841
uc011cqz.2-x0-0	224.562705535989	351.796097388055	396.260792859959	407.486283297466	220.307753519598	355.935637667708	305.335932719474	303.323165533394	285.734524250407	291.792987613011	330.938927780141	877.222859820105
uc010iwx.2-x0-0	2075.71982312896	2090.15405448145	2930.53885793043	2793.88767608132	2049.00609972803	2093.02323688362	1606.5565742666	2054.95177641322	2096.64303942053	1954.26776969107	2609.92845252477	5008.16496623888
uc003juq.3-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003jus.3-x0-0	19.0105994104541	16.9832598739061	19.0294731034443	7.44752998193802	12.9592796187999	24.3374794986467	20.6133963017366	19.4277234122628	26.3870932685072	18.9178164857159	30.2751700492874	19.7128732543844
uc003juu.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc011cra.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc010ixa.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003juv.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003juw.3-x0-0	0	0	0	0	0	0	0	0	0	0.573267166233814	1.04397138100991	1.09515962524358
uc003jux.3-x0-0	0	0	0	1.06393285456257	0	0	0	0	0	0	0	0
uc003jve.3-x0-0	585.764094334617	578.643925703801	528.347723813278	507.495971626348	561.568783481328	584.099507967521	619.690226320957	557.136971403279	559.406377292354	578.426570729918	501.106262884756	606.718432384941
uc011crb.2-x0-0	150.896632820479	149.210068892175	152.235784827555	118.096546856446	92.1548772892436	114.588965972795	91.4719460889562	105.28572687936	99.5170374697987	86.5633421013059	123.188622959169	358.11719745465
uc003jvi.3-x0-0	529.920458566408	473.105096487385	575.361716186494	514.943501608286	509.731665006129	553.677658594213	546.25500199602	505.120808718833	549.605456935479	513.647380945497	604.459429604737	549.770131872275
uc003jvj.3-x0-0	545.366570587402	482.809816415331	511.557012251416	611.76139137348	672.44262021995	627.70415873593	618.401889052098	594.112315962101	505.124356854282	541.737472090954	686.93316870452	631.907103765544
uc003jvk.3-x0-0	0	0	23.5069961866077	0	18.7189594493776	6.08436987466168	0	0	6.03133560423023	29.2366254779245	8.35177104807928	0
uc010ixb.3-x0-0	1659.86296102527	2185.98816376992	1635.41530612542	1678.88604449974	2472.34256727549	2573.68845698189	2833.05365421993	2687.91953919984	2109.45962757952	2360.14092338461	1718.37689314231	2460.82367792232
uc031sjm.1-x0-0	596.457556502997	451.269476649506	282.083954239293	295.773333568396	393.09814843693	473.566788577834	575.886759179767	513.894619292113	413.146488889771	456.893931488349	438.467980024162	189.462615167139
uc003jvn.1-x0-0	0	0	0	1.06393285456257	0	0	1.28833726885854	0	0	0	1.04397138100991	0
uc010ixc.3-x0-0	564.377169997856	568.939205775855	438.797262150011	419.189544697654	721.39989877986	639.872898485253	655.763669848996	674.956713387324	625.751068938886	635.753287353299	512.589948075865	783.039132049157
uc010ixd.1-x0-0	7.12897477892028	0	0	0	0	6.08436987466168	0	3.13350377617142	3.01566780211511	4.0128701636367	3.13191414302973	0
uc021xzo.1-x0-0	153.272957746786	188.028948603961	158.9520694523	164.909592457199	148.311755637376	169.34829484475	172.637194027044	199.290840164502	199.787991890126	198.923706683133	150.331878865427	279.265704437112
uc003jvt.4-x0-0	172.28355715724	150.423158883168	105.221792454339	136.18340538401	175.670234832621	175.432664719412	168.772182220468	150.408181256228	139.474635847824	172.553417036378	139.892165055328	101.849845147653
uc003jvv.1-x0-0	336.249977072407	276.584517946471	324.620423529345	280.87827360452	256.305752460709	265.68415119356	207.422300286225	274.494930792616	321.16862092526	243.065278483137	172.255277866635	321.976929821612
uc003jvx.1-x0-0	19.0105994104541	10.9178099189397	44.7752308316338	98.9457554743194	105.114156908044	137.912383825665	77.3002361315123	30.7083370064799	8.29308645581656	62.4861211194857	58.4623973365549	6.57095775146146
uc003jvy.2-x0-0	32.0803865051413	73.998489450591	21.268234645026	34.0458513460024	0	5.07030822888473	29.6317571837464	43.8690528663999	20.355757664277	18.9178164857158	54.2865118125153	4.38063850097431
uc003jvz.1-x0-0	155.649282673093	124.948269072309	177.981542555744	154.270263911573	132.472636103288	131.828013951003	133.987075961288	118.44644273928	110.071874777202	105.481158587022	125.276565721189	90.8982488952169
uc003jwc.1-x0-0	1587.38505077292	1374.4309597954	1334.30187878269	1302.25381398459	1521.99539523016	1608.30177020224	1430.05436843298	1343.64641922231	1447.52054501525	1622.91934760793	1584.74855637304	1151.012766131
uc003jws.1-x0-0	3.56448738946014	2.42617998198659	2.23876154158169	2.12786570912515	4.31975987293329	0	6.44168634429269	2.50680302093714	0.753916950528778	1.14653433246763	3.13191414302973	2.19031925048715
DAC+SB.736.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.736.2-x1-0	5.9408123157669	12.1308999099329	3.35814231237253	2.12786570912515	10.079439703511	8.11249316621557	10.3066981508683	8.77381057327998	3.01566780211511	6.87920599480576	9.39574242908918	4.38063850097431
uc021xzr.1-x0-0	0	0	12.3131884786993	0	0	0	0	0	0	2.29306866493525	11.483685191109	0
uc021xzs.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc021xzt.1-x0-0	79.6068850312765	100.686469252443	111.938077079084	110.649016874508	84.9552775010215	127.771767367895	113.373679659551	76.4574921385827	91.9778679645109	85.9900749350721	121.100680197149	91.9934085204604
uc003jww.1-x0-0	149.708470357326	109.178099189397	158.9520694523	120.224412565571	145.431915722088	116.617089264349	106.931993315259	137.874166151542	85.192615409752	141.596990059752	104.397138100991	43.8063850097431
uc003jwx.4-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc011cre.2-x0-0	190.105994104541	230.487098288726	146.638880973601	181.9325181302	253.42591254542	285.965384109099	331.102678096644	259.454112666994	266.886600487188	301.538529438986	152.419821627447	188.367455541895
uc010ixi.1-x0-0	9.50529970522704	13.3439899009262	13.4325692494901	12.7671942547509	4.31975987293329	6.08436987466168	0	6.89370830757712	9.80092035687412	8.59900749350721	16.7035420961585	4.38063850097431
uc010ixj.1-x0-0	0	1.21308999099329	1.11938077079084	0	0	1.01406164577695	5.15334907543415	0.626700755234284	0	0.573267166233814	0	0
uc003jxc.4-x0-0	61.7844480839758	69.1461294866178	0	41.4933813279404	71.9959978822216	73.0124384959401	92.7602833578147	53.8962649501484	61.067272992831	63.0593882857195	21.9233990012081	58.0434601379096
uc003jxd.4-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc010ixm.1-x0-0	200.799456272921	196.520578540914	173.504019472581	188.316115257576	185.749674536132	218.023253842044	199.692276673073	172.969408444662	176.416566423734	200.070241015601	212.970161726021	254.07703305651
uc003jxm.3-x0-0	13.0697870946872	0	0	15.9589928184386	0	0	0	0	8.29308645581656	0	4.17588552403964	4.38063850097431
uc003jxn.3-x0-0	29.7040615788345	40.0319697027787	69.4016077890323	42.557314182503	0	19.267171269762	63.1285261740684	0	0	25.7970224805216	0	128.133676153498
uc003jxo.3-x0-0	0	0	0	0	0	20.2812329155389	0	21.3078256779657	22.6175085158633	0	0	0
uc011crf.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc011crg.2-x0-0	0	18.1963498648994	21.268234645026	12.7671942547509	0	0	0	30.7083370064799	7.53916950528778	0	0	0
